opeid6,level,sector,hbcu,completion_rate_150,share_outstanding_ug_5,cdr3_wgtd,pct25_earn_wne_p10,est_fte,white_share,black_share,hisp_share,asian_share,aian_share,nhpi_share,twomore_share,nra_share,unkn_share
7283,Two-year,Public 2-year,0,.206,1.09915519235155,.018291,14500,3066,.3957,.0649,.3071,.0187,.0486,.0046,.0436,.0121,.1047
7287,Four-year,Public 4-year,0,.2,.9006106306564,.00056399999,18800,2516,.4376,.0713,.4344999999999999,.0094,.0031,.0003,.0272,0,.0166
7289,Two-year,Public 2-year,0,.41670001,.93944594831381,.0039170999,13000,1006,.5744,.0072,.0888,.0062,.1498,.0021,.0351,.0103,.126
7291,Four-year,Nonprofit 4-year,0,.57139999,.78588341987859,.0377752,29000,216,.797,.0258,.0775,.0258,.0221,.0037,.0258,0,.0221
7297,Two-year,For-profit 2-year,0,.56389999,1.01874498796533,.096804403,25800,414,.6077,.0649,.1475,.0295,.0147,.0118,.0501,0,.0737
7303,Two-year,For-profit 2-year,0,.57950187,1.03801963123893,.087126113,23354.4502617801,3895,.3285431413612565,.2330019633507853,.3080985340314136,.0177802617801047,.003133664921466,.0005246858638743,.0544655759162304,0,.054459554973822
7304,Four-year,Nonprofit 4-year,0,.69370002,.7423416608116199,.040396199,27800,3436,.4672,.0687,.161,.0673,.0051,.0041,.0284,.1529,.0453
7305,Less than two-year,For-profit less-than-2-year,0,.67269999,1.07448058471651,.1764954,19100,388,.4962,.2538,.1692,.0115,0,0,.0615,0,.0077
7316,Two-year,Public 2-year,0,.3628,.99828644237125,.076374903,18900,3172,.5624,.0486,.1747,.0173,.0183,.0003,.0852,.0692,.024
7350,Two-year,Public 2-year,0,.3716,1.00567632936447,.056658,26200,1270,.7617000000000002,.1077,.0446,.0361,.0053,0,.0361,.0013,.0072
7375,Two-year,For-profit 2-year,0,.82980001,.7958789636124,.031500001,22700,80,.5610000000000001,.0854,.2195,.0122,0,0,.0244,0,.0976
7387,Less than two-year,For-profit less-than-2-year,0,.81999999,.94030457908565,.0232704,10900,146,.5742,.1053,.1866,.0048,.0048,0,.0478,.0191,.0574
7388,Less than two-year,For-profit less-than-2-year,0,.65380001,1.08761682017058,.036495201,11300,65,.0577,.6153999999999999,.2308,.0096,0,0,.0385,.0385,.0096
7394,Four-year,For-profit 4-year,0,.32859999,1.1288504429571,.091340803,23300,3789,.0539,.2268,.2265,.0251,.0029,.0003,.0026,.0873,.3746
7401,Two-year,For-profit 2-year,0,.30109999,1.07174934281693,.1646554,15500,837,.0483,.4448,.431,.0552,0,.0103,.0034,0,.0069
7437,Four-year,Nonprofit 4-year,0,.54699999,.97455395420153,.1538481,20300,2461,.6395999999999999,.0758,.0042,.0079,.0006,0,.0419,0,.23
7465,Two-year,Nonprofit 2-year,0,.6645906,1.00704591608202,.051421881,11600,608,.4014803001876173,.0900834896810506,.0713412757973734,.0056243902439024,.0037500938086304,.0018750469043152,.0712851782363977,.3433606003752345,.0112502814258912
7466,Four-year,For-profit 4-year,0,.5898,.88820503545416,.037106998,24800,1856,.4558,.189,.1178,.0792,.01,.0067,.0033,.0605,.0778
7468,Four-year,For-profit 4-year,0,.72259998,.77938830919782,.0143598,20200,4395,.2164,.0393,.1029,.137,.0003,0,.0005,.4679,.0357
7469,Four-year,For-profit 4-year,0,.67397815,1.18076415108051,.16671905,12294.54545454545,1762,.4058222736285524,.3740986781229346,.0885826834104428,.0442644415069399,.0079158625247852,.0039887640449438,.0588195637805684,.0006653007270324,.015838929279577
7473,Less than two-year,Public less-than-2-year,0,.95240003,.8827686012415999,.051600002,17500,107,.4419,.5233,.0116,.0233,0,0,0,0,0
7502,Four-year,For-profit 4-year,0,.37819999,1.08909775728259,.115902,22200,3446,.1119,.1813,.4145,.0139,.0015,.0009,.0015,.0052,.2693
7518,Less than two-year,For-profit less-than-2-year,0,.73629999,1.030046531515,.1484523,14600,1290,.0536,.1941,.139,.0202,.0085,0,0,0,.5846
7522,Less than two-year,For-profit less-than-2-year,0,.72540855,1.02933627621974,.041392323,9500,610,.5601678694158075,.2680477663230241,.0841977663230241,.02231735395189,.0034243986254296,0,.0446955326460481,0,.0171493127147766
7526,Two-year,Public 2-year,0,.79549998,0,0,13500,327,.7382,.205,0,.0063,.0063,0,.0442,0,0
7531,Four-year,For-profit 4-year,0,.3989,1.09779133516127,.0265988,19100,7561,.1699,.0599,.1132,.0597,.0051,.007,.03,.2785,.2767
7532,Two-year,Public 2-year,0,.31317151,1.03278164837415,.035483126,17600,3781,.7530357142857144,.0784460317460317,.0607142857142857,.009734126984127,.0036492063492063,.0003055555555556,.0295777777777778,.0009603174603175,.0634769841269841
7536,Two-year,Public 2-year,0,.2536,1.16954116372746,.0058032,14200,10200,.2272,.101,.277,.2917,.0038,.0131,.0701,.0076,.0084
7540,Four-year,Nonprofit 4-year,0,.35710001,1.04080212881783,.0205137,24600,2750,.7679,.1238,.0099,.0132,.0198,.0039,.0116,.022,.0281
7549,Two-year,For-profit 2-year,0,.4675,1.13227735979183,.1271984,20600,834,.0883,.4721000000000001,.3856,.0054,.0018,0,.045,0,.0018
7558,Two-year,Public 2-year,0,.69880003,0,0,16900,757,.5476,.1319,.3095,.0092,0,.0018,0,0,0
7570,Two-year,Public 2-year,0,.28299999,1.07090128907442,.0509887,21200,801,.9169,.0035,.0105,.0059,.0269,0,.0059,0,.0304
7572,Four-year,Nonprofit 4-year,0,.6516,1.04717953740922,.0257145,15300,1566,.3932,.1689,.2387,.0215,.0042,.0048,.1056,.04,.0233
7573,Less than two-year,For-profit less-than-2-year,0,.53727287,1.16398680199276,.091971412,10300,1311,.2057409016393443,.5262326229508196,.1409839344262295,.0196748360655738,.0032859836065574,0,.0270454918032787,0,.0770495081967213
7582,Two-year,Public 2-year,0,.33970001,1.01764804253346,.010356,18700,3781,.5383,.0209,.3905,.0125,.0055,.0031,.0214,.0005,.0073
7588,Two-year,For-profit 2-year,0,.68419999,.88101626180021,.045777801,11600,167,.831,.1056,.0423,0,0,0,.0211,0,0
7593,Less than two-year,For-profit less-than-2-year,0,.84619999,.85182635074575,.035602201,10800,402,.2379,.1019,.4879,.0291,.0024,.0024,.0291,.017,.0922
7598,Two-year,Public 2-year,0,.30649999,1.1086316049792,.083825298,16000,2255,.7585,.1444,.0193,.0069,.0034,0,.0404,.0112,.0159
7602,Two-year,Public 2-year,0,.14560001,0,0,14700,905,.4661,.4406,.0289,.0033,.0277,0,.0233,0,.01
7607,Two-year,For-profit 2-year,0,.72119999,.88399055835569,.042408001,21100,591,.1053,.0357,.5266999999999999,.1345,.0032,.0032,.0227,0,.1686
7617,Two-year,For-profit 2-year,0,.92860001,.7322709081963,.0491492,16700,151,.8731,.0672,.0149,.0448,0,0,0,0,0
7635,Two-year,Public 2-year,0,.1154,.98117146677247,.0050697001,18000,1888,.1844,.3726,.3115,.0533,.002,.001,.0229,.0007,.0516
7640,Two-year,Public 2-year,0,.19679999,1.17797843193183,.064915203,14800,9626,.3497,.3943,.1238,.0183,.0273,.0041,.049,.0061,.0275
7644,Two-year,Public 2-year,0,.4366,.76151243774071,.0225322,16100,5776,.8916000000000001,.0369,.0282,.0111,.0009,.0006,.0223,0,.0084
7649,Four-year,For-profit 4-year,0,.41049999,.9311837132271999,.098643601,16600,1101,.589,.0685,.1246,.0314,.0228,0,.0181,.0057,.1399
7659,Two-year,For-profit 2-year,0,.86669999,.98646408816092,.048774902,10600,68,.7347,.1837,.0816,0,0,0,0,0,0
7669,Two-year,Public 2-year,0,.60839999,.77932126120721,.0110925,20400,1468,.9171,.0212,.0233,.0055,.0021,0,.026,0,.0048
7678,Four-year,For-profit 4-year,0,.52539998,1.00809564909684,.088634998,26600,1203,.4178,.0684,.143,.0511,.0358,.0051,.0429,.1634,.0725
7684,Two-year,Public 2-year,0,.3258,1.0672637937487,.0285822,19400,2102,.6148,.1303,.1813,.0131,.0039,.0004,.0327,.0044,.0192
7686,Two-year,Public 2-year,1,.1078,1.17059185182173,.15400361,14700,2031,.0619,.8928,.001,.0052,.0029,.0005,.0033,.0319,.0005
7687,Two-year,Public 2-year,0,.28,1.12435160762832,0,15200,913,.4374,.2802,.2193,.0033,.0078,.0011,.0111,.0244,.0155
7690,Two-year,Public 2-year,0,.33610001,1.03274317070507,.0122664,14900,1753,.614,.1406,.1714,.0108,.0022,.0004,.0467,.003,.0108
7691,Two-year,Public 2-year,0,.2886,.9284586520644,.0049080001,17000,4268,.6798,.0211,.1913,.0198,.002,.0013,.0309,.0022,.0516
7692,Two-year,Public 2-year,0,.28650001,1.07326026772017,.0076986002,16800,9185,.5,.0889,.2535,.0269,.0023,.0013,.0258,.0179,.0833
7693,Two-year,Public 2-year,0,.3563,0,0,13900,1135,.7716,.1396,.045,.0047,.0166,.0012,0,0,.0213
7694,Two-year,Public 2-year,0,.29069999,.9444245826370899,.0038115,17700,8784,.3894,.0658,.4144999999999999,.0479,.0011,.0021,.0326,.0096,.0372
7707,Two-year,Public 2-year,0,.2467,0,0,14900,1430,.7211,.0372,.1982,.0147,.0179,.0037,.0023,0,.005
7713,Four-year,Public 4-year,0,.35190001,.92947019385754,.0007956,19700,5411,.1742,.0264,.3173,.3519,.0012,.0129,.0588,.0475,.0099
7717,Two-year,For-profit 2-year,0,.58179998,.95800282459386,.031539202,10600,177,.7652,.0909,.0909,.0076,0,0,.0379,0,.0076
7729,Two-year,Public 2-year,0,.34889999,.84760445730842,.0146419,22200,5525,.5552,.0534,.2295,.0521,.0024,.0017,.0195,.0251,.0612
7730,Two-year,Public 2-year,0,.25819999,1.02036116314022,.01463,20100,5744,.5299,.1978,.1309,.0388,.0022,.001,.0392,.0273,.0328
7731,Two-year,Public 2-year,0,.2726,.93773337287637,.0095931999,22100,5239,.4691,.1219,.2408,.0547,.0022,.0034,.0248,.0226,.0605
7738,Two-year,Public 2-year,0,.82499999,1.08069339219882,.0231445,13600,981,.5239,.3602,.0396,.0041,0,0,.0641,.0082,0
7764,Two-year,Public 2-year,0,.45230001,.90940382444481,.062830798,25800,1915,.8542999999999999,.0398,.0439,.0292,.003,.0015,.0081,0,.0202
7779,Two-year,For-profit 2-year,0,.55559999,.81344836638227,.157488,17300,77,.8397,.0229,.1069,.0305,0,0,0,0,0
7780,Two-year,For-profit 2-year,0,.74000001,.94827114569659,.078184702,18400,583,.8678,.1167,.0154,0,0,0,0,0,0
7782,Two-year,Public 2-year,0,.7658,0,0,12500,714,.7412,.1126,.0941,.005,.0017,.0034,.0387,0,.0034
7839,Two-year,For-profit 2-year,0,.55360001,1.02663353429247,.1562864,22200,249,.6577,.2483,.0067,0,.0067,0,.0805,0,0
7845,Four-year,Nonprofit 4-year,0,.56330001,.94379056355298,.0090659996,25800,3038,.2219,.0189,.1102,.0062,.0015,.0004,.0262,.0177,.5971
7870,Two-year,Public 2-year,0,.34009999,1.10517364632305,.017893201,19300,20143,.3386,.184,.3391,.0295,.0025,.0021,.0389,.0239,.0414
7871,Two-year,Public 2-year,0,.4411,1.03213587071168,.0426994,17000,4191,.8345,.0584,.0512,.0055,.0096,.0002,.0031,.0074,.03
7892,Two-year,Public 2-year,0,.2101,0,0,14400,1170,.3834,.2608,.238,.0179,.0292,.0016,.0268,.0309,.0114
7893,Four-year,Nonprofit 4-year,0,.55659997,.93808627664402,.011273225,26500,3230,.7376201407506703,.0563395107238606,.0828026139410188,.0107399798927614,.0026735254691689,.0003470509383378,.0294484919571046,.0385040549597855,.0415246313672922
7912,Two-year,Public 2-year,0,.6674,.6853284276675899,.076072499,28700,1350,.7007,.0933,.1363,.0146,.0049,0,.0414,.0024,.0065
7930,Two-year,For-profit 2-year,0,.67510003,.9611372236767201,.085220397,14300,650,.122,.0753,.3012,.0798,.006,.0196,.0166,0,.3795
7933,Two-year,Public 2-year,0,.25749999,1.06832732182386,.027951,20600,11290,.6231,.0203,.21,.036,.0064,.0019,.038,.0233,.0411
7938,Two-year,For-profit 2-year,0,.62362403,.97840031887032,.077119783,21500,8161,.4193992493231602,.2097092173270982,.2673091311838543,.024277553531873,.006259968003938,.0025874230863894,.0344683115924194,.0001249323160226,.0359586758552793
7948,Four-year,Nonprofit 4-year,0,.2396,1.10523484851354,.0433998,26800,10080,.5134,.2601,.0812,.0216,.0133,.0019,.009,.0313,.0683
7950,Two-year,Public 2-year,0,.3285,.92085711067156,.0274368,14900,637,.7890999999999999,.012,.0948,.012,.0187,.0013,.0401,.012,.02
7954,Two-year,Public 2-year,0,.24510001,1.01746793143082,.021678301,23300,6809,.514,.1836,.1282,.0893,.0047,.0016,.0564,.0135,.0088
7985,Two-year,Public 2-year,0,.19140001,0,0,13300,1878,.5822000000000001,.2075,.1381,.0177,.0028,0,.0269,.0028,.022
7986,Two-year,Public 2-year,0,.27270001,1.07647217894528,0,13900,815,.3802,.4793,.0281,.0066,.0347,.0017,.0132,.0033,.0529
7987,Two-year,Public 2-year,0,.1868,1.08473133296181,0,14500,912,.4088,.2165,.0698,0,.2308,.0028,.037,0,.0342
7988,Two-year,Public 2-year,0,.1842,0,0,12100,500,.4621,.3068,.0265,.0076,0,0,.0038,.0038,.1894
7993,Four-year,Public 4-year,0,.42120001,.98302583656096,.0229274,28000,9680,.1419,.0531,.5620000000000001,.0607,.0047,.002,.0249,.0471,.1036
8037,Two-year,Public 2-year,0,.1099,.82623738650585,.0053865002,17800,4057,.3742,.2458,.2832,.04,.0024,.0014,.0322,.0067,.014
8038,Two-year,Public 2-year,0,.1918,1.00026760647512,.0057246001,19000,1591,.6226,.0902,.1858,.034,.0005,.0009,.0444,0,.0217
8071,Two-year,For-profit 2-year,0,.78350002,.9242726593367701,.055557899,23900,591,.1084,.0312,.3103,.1987,.0049,.0197,.0164,.0066,.3038
8073,Two-year,Public 2-year,0,.31940001,1.07507949776574,.0111338,16500,7327,.5384,.0214,.2863,.0634,.0119,.0029,.0562,.0113,.0082
8076,Two-year,Public 2-year,0,.30309999,.93974084085624,0,13800,2877,.7812,.114,.0208,.0142,.0007,.0023,.0069,0,.06
8078,Two-year,Public 2-year,0,.2202,.87677162439375,.019774999,16900,3315,.4293,.1527,.2966,.0352,.0032,.0009,.0345,.0111,.0365
8080,Two-year,Public 2-year,0,.3039,1.02563705319315,.0304268,17600,2658,.822,.0466,.0707,.0077,.0083,.0029,.0361,.0057,0
8081,Two-year,Public 2-year,0,.35769999,1.11722130076701,0,13500,1059,.8204,.0723,.0451,.0102,.0051,.0051,.0289,.0043,.0085
8082,Two-year,Public 2-year,0,.27430001,0,0,13900,1766,.6636,.2046,.0508,.0103,.0065,.0016,.0292,.0092,.0243
8083,Two-year,Public 2-year,0,.2421,.98995325472685,0,13400,1066,.8456,.0566,.0288,.0058,.0153,.001,.0077,.001,.0384
8085,Two-year,Public 2-year,0,.29730001,1.08263078601485,0,12500,682,.8552,.0397,.0534,.0121,.0052,0,.0086,.0103,.0155
8087,Two-year,Public 2-year,0,.2703,0,0,16100,562,.6771,.1604,.1125,.0063,.0042,0,.0229,.0104,.0063
8129,Less than two-year,Public less-than-2-year,0,.74000001,1.12539233836072,.11048,21300,152,.1103,.8456,0,0,0,0,.0441,0,0
8132,Two-year,Public 2-year,0,.72219998,1.12894683045045,.223782,18000,93,.2037,.7037,.0556,.0185,0,0,.0185,0,0
8133,Two-year,Public 2-year,0,.4427,1.12159745801123,.038864698,15400,1247,.8944,.024,.0086,.0077,.0038,0,.0403,0,.0211
8145,Two-year,Public 2-year,0,.1758,1.13517540635797,.035062,16700,5281,.5034999999999999,.3147,.0884,.0413,.0028,.0018,.038,.0035,.0059
8155,Four-year,Public 4-year,0,.54909998,.96181523893492,.052811202,16200,3115,.6479,.0503,.1185,.0263,.0311,.0051,.0692,.0024,.0493
8175,Two-year,Public 2-year,0,.22409999,1.10682627896285,.0149688,21800,6113,.3114,.3082,.11,.1206,.0028,.002,.0558,.0584,.0308
8178,Less than two-year,For-profit less-than-2-year,0,.52650869,1.1117628245536,.077852115,8100,1110,.2746483558994197,.5174177949709865,.0870436170212766,.0174201160541586,.0057929400386847,.0019148936170213,.0396635396518375,0,.0560674081237911
8189,Less than two-year,For-profit less-than-2-year,0,.82139999,1.09270985708178,.063893899,9500,119,.6202,.2171,.062,.0078,.0155,0,.062,0,.0155
8221,Two-year,For-profit 2-year,0,.61886364,.97322721755798,.094069041,29500,9675,.3833036561993218,.0651577767949285,.3806646174259177,.0281647206250921,.025050257997936,.0100314167772372,.0835812472357364,.0007355594869527,.023303892083149
8228,Two-year,Public 2-year,0,.38240001,.81368917203992,.0143938,17900,1175,.3105,.0384,.5425,.021,.0046,.0009,.0027,.0356,.0438
8244,Two-year,Public 2-year,0,.24339999,1.05302768802926,.0119016,22200,10621,.6153,.0782,.1215,.0454,.0053,.0035,.042,.0432,.0456
8246,Four-year,Public 4-year,0,.1684,0,0,9600,896,.0029,.0007,.0014,0,.99,.0021,.0007,.0021,0
8259,Less than two-year,For-profit less-than-2-year,0,.63058251,1.11968806619215,.061535116,8300,130,.6893067961165048,.1359242718446602,.1359106796116505,.0096922330097087,0,0,.0194495145631068,0,.0097165048543689
8260,Two-year,For-profit 2-year,0,.55559999,1.10838266636017,.033771601,11200,103,.6808999999999999,.1277,.0851,.0213,0,.0213,.0638,0,0
8263,Less than two-year,For-profit less-than-2-year,0,.70872712,1.14076371113355,.024033485,6400,174,.5052368421052632,.3894842105263158,.0578631578947368,0,0,0,.0263421052631579,0,.0210736842105263
8278,Two-year,Public 2-year,0,.1963,1.09337120230592,.044996399,15600,1326,.8147,.058,.0722,.006,.0037,.0007,.0193,0,.0253
8284,Two-year,Public 2-year,0,.77969998,.75768947955648,.038478799,25700,1130,.8971,.0081,.0232,.0071,.0313,.001,.0252,0,.0071
8303,Two-year,Public 2-year,0,.31484181,1.1036964803333,.022748867,17600,3196,.304021871757626,.1089354637891679,.4573352770284291,.034235795808259,.0375311475409836,.0029035899564225,.0280344262295082,.0037369578750778,.023278564017431
8304,Two-year,Public 2-year,0,.2022,1.02636714514526,.0148482,18200,4490,.5461,.0489,.2274,.0269,.0595,.0044,.0389,.0083,.0396
8308,Two-year,Public 2-year,0,.19230001,1.053166123861,.0285399,15700,1375,.7575,.0895,.0543,.0103,.0034,.001,.0587,.021,.0044
8310,Four-year,Public 4-year,0,.338,1.10821582181594,.057605602,20500,4386,.452,.4131,.0117,.0221,.004,.0007,.0393,.0488,.0084
8343,Two-year,Public 2-year,0,.73680001,0,0,19700,505,.5605,.0132,.1658,.0132,.0289,0,.1,0,.1184
8403,Two-year,Public 2-year,0,.33109999,1.05801944357481,.069753602,17700,2859,.7436,.0745,.0702,.0105,.0019,.001,.0334,.0535,.0115
8404,Two-year,Public 2-year,0,.27759999,.95831894902543,.0145464,17900,8549,.6344,.1073,.1584,.0399,.0042,.0034,.0079,.012,.0326
8466,Two-year,Public 2-year,0,.4109,1.06936159916902,.01053,13400,1581,.7555999999999999,.0243,.0665,.0064,.0972,.0013,.0262,.0134,.009
8495,Four-year,For-profit 4-year,0,.4928,1.00823614230155,.0294508,16100,283,.6778999999999999,.0302,.1644,.0067,.0537,.0034,.0638,0,0
8537,Two-year,For-profit 2-year,0,.75440001,.98584590437329,.1062279,16000,665,.1411,.0801,.3718000000000001,.0393,.0122,.0068,.0204,0,.3284
8543,Two-year,Public 2-year,0,.37689999,1.14769452096096,.083085001,13300,2861,.0265,.8773,.0469,.0096,.0012,.0003,.0208,.0141,.0033
8552,Four-year,For-profit 4-year,0,.5,1.25808136631504,.040786602,14700,128,.2893,.6529,.0331,0,0,0,.0083,0,.0165
8557,Two-year,Public 2-year,0,.1672,1.04893140686236,.0310947,14900,2044,.4998,.3428,.0658,.0087,.023,.0018,.0285,.0124,.017
8558,Two-year,Public 2-year,0,.32499999,1.11244198577993,0,14900,1014,.5977,.2408,.1045,.0014,.0014,.0007,.0252,.0036,.0245
8568,Two-year,For-profit 2-year,0,.62370002,.85835642392664,.045033,14100,397,.8872,.0297,.0564,0,0,0,.0267,0,0
8596,Four-year,Public 4-year,0,.1788,1.1032703770353,.0017748,14600,7028,.1053,.2127,.4619,.0461,.0024,.0024,.0313,.0233,.1147
8597,Four-year,Public 4-year,0,.18430001,1.11874616998078,.0110682,14700,1417,.4933,.1616,.2259,.0243,.0235,.0157,0,.0133,.0424
8611,Two-year,Public 2-year,0,.2665,.99493878342452,.0073115998,15000,4654,.0165,.2548,.6433,.0248,.0014,.0009,.0081,.0503,0
8612,Two-year,Public 2-year,0,.2165,1.14252611896898,0,12800,1346,.2152,.2055,.074,.0112,.438,.0022,.0351,.006,.0127
8613,Two-year,Public 2-year,0,.1833,.9681128437985,0,11800,444,.3136,.6173,.0074,0,.0049,0,.0025,0,.0543
8614,Four-year,Nonprofit 4-year,0,.86669999,0,0,9400,365,1,0,0,0,0,0,0,0,0
8645,Less than two-year,For-profit less-than-2-year,0,.74568373,.97304998764815,.030534837,10500,208,.9049311787072243,.0189958174904943,.0570570342205323,0,0,0,.0113866920152091,0,.0076292775665399
8659,Two-year,Public 2-year,0,.39210001,.95304524540375,.0113696,16200,3956,.7403999999999999,.0527,.1194,.016,.0043,.0008,.0433,.0087,.0145
8660,Two-year,Public 2-year,0,.3319,1.02449341673452,.0106862,15400,4343,.5881999999999999,.1543,.1311,.0275,.0043,.0022,.0733,.0067,.0124
8661,Two-year,Public 2-year,0,.32229999,0,0,13300,2033,.533,.3935,.029,.0037,.0043,.0012,.0259,.0043,.0049
8677,Two-year,Public 2-year,0,.25,1.02762361841923,.024452999,18200,2052,.8119,.0122,.095,.0038,.0047,0,.0113,.0047,.0564
8694,Four-year,For-profit 4-year,0,.323627,1.105937968965651,.057914235,20400,15635,.4902571156679764,.173915152259332,.1017802676817289,.0298281127210216,.0000599214145383,.0019335031925344,.0271720776031434,0,.1750075515717092
8848,Four-year,Nonprofit 4-year,0,.31940001,1.1536141596353,.1098888,23900,987,.4408,.3649999999999999,.1205,.0045,.0033,.0022,.0134,.0469,.0033
8849,Four-year,Nonprofit 4-year,0,.53420001,.95044784796114,.0166752,23300,2963,.6308,.0879,.1588,.0213,.0017,.0029,.0317,.045,.02
8855,Two-year,Public 2-year,0,.15530001,1.15154897737416,.061083,13100,1398,.3025,.6109,.0343,.0013,.0084,.0006,.0129,.0071,.022
8862,Two-year,Public 2-year,0,.28549999,1.12697636391626,.0205984,15900,1752,.9227,.012,.0185,.0095,.0045,.0005,.0229,.0025,.007
8863,Two-year,Public 2-year,0,.2421,.90533339681202,0,15300,3919,.8797,.0268,.0519,.0089,.0026,.0002,.0247,.005,.0002
8871,Two-year,For-profit 2-year,0,.70976478,.96067777156625,.09001857,14500,1408,.1669918864097363,.1251305611899932,.1507861392832995,.0202778904665314,.0040693035835024,.0040301555104801,.0067926301555105,.0006838404327248,.5213323867478026
8878,Four-year,For-profit 4-year,0,.3662,1.15234008519171,.054703299,15100,1294,.1783,.1233,.3674,.0109,.0047,.0054,.0031,.2411,.0659
8886,Less than two-year,Public less-than-2-year,0,.77139997,.94397371606432,.076467,17700,66,.6087,.2609,0,.029,0,0,.1014,0,0
8887,Two-year,For-profit 2-year,0,.75819999,.88319706113898,.080117397,15500,450,.3812,.074,.213,.0336,.0112,.0202,.0179,0,.2489
8896,Four-year,Public 4-year,0,.1778,1.04715577744195,.0302068,16300,9010,.5685,.0772,.192,.0288,.008,.0073,.0578,.0112,.0493
8902,Four-year,For-profit 4-year,0,.48809075,0,0,13000,1222,0,0,1,0,0,0,0,0,0
8903,Two-year,Public 2-year,0,.3978,1.09414065074216,.0020532,22600,12970,.3033,.0562,.4864000000000001,.0946,.0039,.0029,.0181,.0083,.0262
8906,Two-year,Public 2-year,0,.1056,.83637297813047,.0086292,17500,12789,.6951000000000001,.1136,.0323,.0498,.0037,.0014,.0234,.0161,.0645
